http://dx.doi.org/10.11646/zootaxa.3754.2.2,,1175-5326,"Aarvik, Leif & Agassiz, David J. L.","Revision of African Neaspasia Diakonoff, 1989 and the related Conaspasia, n. gen. (Lepidoptera, Tortricidae)",2014,2010,Zootaxa,117,132,http://treatment.plazi.org/id/497E87D53A683F5B3AF9FC3DFB77ABFB,Neaspasia karischi Aarvik,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Neaspasia,karischi,sp. nov.
http://dx.doi.org/10.11646/zootaxa.3754.2.2,,1175-5326,"Aarvik, Leif & Agassiz, David J. L.","Revision of African Neaspasia Diakonoff, 1989 and the related Conaspasia, n. gen. (Lepidoptera, Tortricidae)",2014,2010,Zootaxa,117,132,http://treatment.plazi.org/id/497E87D53A693F5B3AF9F9E5FA36AE1B,Neaspasia coronana Aarvik,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Neaspasia,coronana,sp. nov.
http://dx.doi.org/10.11646/zootaxa.3754.2.2,,1175-5326,"Aarvik, Leif & Agassiz, David J. L.","Revision of African Neaspasia Diakonoff, 1989 and the related Conaspasia, n. gen. (Lepidoptera, Tortricidae)",2014,2010,Zootaxa,117,132,http://treatment.plazi.org/id/497E87D53A6A3F573AF9F93DFB1AAADF,"Neaspasia brevibasana (Walsingham, 1891)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Neaspasia,brevibasana,comb. nov.
http://dx.doi.org/10.11646/zootaxa.3754.2.2,,1175-5326,"Aarvik, Leif & Agassiz, David J. L.","Revision of African Neaspasia Diakonoff, 1989 and the related Conaspasia, n. gen. (Lepidoptera, Tortricidae)",2014,2010,Zootaxa,117,132,http://treatment.plazi.org/id/497E87D53A6B3F583AF9FBA5FF7DAAFF,"Neaspasia brevisecta (Meyrick, 1930)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Neaspasia,brevisecta,comb. nov.
http://dx.doi.org/10.11646/zootaxa.3754.2.2,,1175-5326,"Aarvik, Leif & Agassiz, David J. L.","Revision of African Neaspasia Diakonoff, 1989 and the related Conaspasia, n. gen. (Lepidoptera, Tortricidae)",2014,2010,Zootaxa,117,132,http://treatment.plazi.org/id/497E87D53A6F3F5A3AF9FA93FD55AB3C,"Neaspasia orthacta (Meyrick, 1908)",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Neaspasia,orthacta,comb. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE1FF9C1AE7FF303D9DFD20,"Dracontogena continentalis Karisch, 2005",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,continentalis,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE3FF9C1AE7FD4D3ED5F818,Dracontogena agassizi Aarvik & Karisch,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,agassizi,sp. nov.
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE6FF991AE7F9BF3EF3F838,"Dracontogena niphadonta Diakonoff, 1970",species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,niphadonta,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE6FF991AE7FB5D3F22FA70,Dracontogena niphadonta,species,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,niphadonta,
10.5281/zenodo.282268,,1175-5326,"Aarvik, Leif & Karisch, Timm & Marthinsen, Gunnhild","Review of the Afrotropical genus Dracontogena Diakonoff, 1970 (Lepidoptera, Tortricidae) with descriptions of eight new species",2012,2010,Zootaxa,345,372,http://treatment.plazi.org/id/03C13418FFE7FF981AE7FD493964F991,Dracontogena,genus,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dracontogena,,
